Order Date,Sales         
1/26/14,10.68         
1/26/14,141.96         
3/23/17,32.48         
3/23/17,20.04         
3/23/17,13999.96         
3/20/17,238         
3/20/17,61.96         
10/4/16,239.372         
11/18/16,595         
12/26/17,16.032         
3/9/16,199.75         
2/16/16,227.96         
9/28/15,293.52         
9/28/15,307.98         
11/2/15,96.96         
11/2/15,117.488         
11/2/15,11.952         
11/2/15,512.499         
7/31/16,863.128         
11/6/17,2036.86         
11/6/17,449.568         
11/6/17,108.96         
2/14/16,264.18         
7/9/14,2.88         
7/9/14,41.904         
7/9/14,23.92         
1/30/16,156.512         
9/22/16,128.34         
12/22/17,474.95         
9/2/16,999.98         
8/2/15,277.5         
11/21/15,1252.704         
11/21/15,110.97         
5/18/17,22.608         
5/18/17,1.892         
7/23/17,63.312         
9/13/15,7.824         
9/13/15,170.072         
12/10/16,62.82         
10/2/15,19.44         
10/2/15,7.38         
11/17/17,38.88         
11/17/17,187.76         
11/30/15,6.048         
11/30/15,98.352         
11/30/15,335.744         
12/6/15,8.96         
9/5/17,89.568         
9/5/17,71.96         
9/5/17,15.552         
4/24/17,10.43         
4/24/17,72.784         
11/8/15,67.15         
11/8/15,549.98         
11/8/15,11.82         
11/8/15,4643.8         
11/8/15,577.764         
4/26/15,191.5155         
4/26/15,2.624         
9/20/15,1369.764         
9/20/15,294.368         
9/7/17,81.568         
11/7/16,44.46         
11/7/16,314.088         
9/25/15,6.336         
9/25/15,10.48         
9/25/15,2.469         
9/25/15,3.264         
10/3/14,4.344         
10/3/14,31.776         
10/3/14,4.928         
10/3/14,1.788         
10/3/14,15.072         
2/18/14,12.624         
6/12/16,185.88         
6/12/16,12.96         
11/1/17,189.7         
11/1/17,40.99         
4/4/16,82.64         
4/4/16,31.02         
4/4/16,89.97         
6/30/16,35.97         
6/30/16,1266.86         
9/22/14,169.45         
9/22/14,40.68         
5/1/17,3.328         
5/1/17,933.262         
5/1/17,2803.92         
10/20/17,4.768         
10/20/17,6.672         
10/20/17,4.448         
10/20/17,43.936         
9/1/14,23.744         
9/1/14,357         
8/12/14,806.336         
8/12/14,85.44         
8/19/14,344.91         
5/10/15,70.97         
5/10/15,36.784         
5/10/16,743.988         
3/5/15,11.212         
3/5/15,4.712         
3/5/15,180.98         
3/5/15,60.416         
8/12/17,299.99         
8/12/17,192.16         
8/12/17,242.624         
8/12/17,46.74         
8/12/17,174.95         
8/12/17,100.704         
6/26/16,368.91         
6/26/16,8.02         
6/26/16,171.04         
12/15/16,19.44         
9/13/15,13.092         
12/30/14,122.94         
12/30/14,35.448         
4/29/14,19.98         
1/30/17,69.375         
1/30/17,31.68         
1/30/17,2003.168         
1/30/17,9.344         
12/25/16,2563.056         
10/20/16,387.136         
6/13/15,3.424         
6/30/17,1085.42         
6/26/15,43.056         
2/21/16,3.762         
2/21/16,34.86         
2/21/16,432.456         
4/22/17,675.06         
5/9/17,65.232         
5/9/17,207         
12/21/15,600.53         
12/21/15,59.904         
12/21/15,637.44         
12/21/15,51.756         
8/12/14,31.104         
8/12/14,47.96         
8/12/14,158.928         
8/12/14,211.248         
8/12/14,5.552         
8/12/14,2.952         
12/11/15,10.332         
11/3/17,18.368         
3/13/17,299.9         
5/30/16,26.55         
5/30/16,111.98         
7/5/15,4.928         
7/5/15,11.784         
3/11/14,7.98         
4/20/15,180.96         
7/26/17,1649.95         
7/26/17,362.352         
10/31/14,73.584         
11/3/17,486.368         
8/11/16,32.4         
8/11/16,41.86         
8/11/16,77.56         
7/25/16,37.17         
3/1/14,137.352         
3/1/14,376.509         
1/26/17,62.72         
1/26/17,2939.93         
7/12/14,512.358         
7/12/14,3.488         
7/12/14,22.288         
7/12/14,16.032         
4/11/17,1.752         
4/11/17,20.992         
11/13/17,11.21         
12/5/15,45.04         
9/26/16,15.624         
11/19/16,8.74         
11/19/16,44.75         
9/8/17,61.68         
9/8/17,158.376         
7/21/17,2.864         
7/21/17,94.192         
10/6/17,143.7         
10/6/17,6.48         
11/7/17,7.88         
3/9/16,11.21         
3/9/16,354.9         
3/9/16,17.94         
3/9/16,51.8         
5/13/17,299.52         
7/2/16,7.7         
12/27/14,23.92         
12/27/14,498         
4/13/17,436.704         
11/14/14,32.4         
6/11/17,61.44         
11/25/16,73.36         
3/21/14,59.2         
3/21/14,32.952         
3/21/14,218.376         
4/30/15,31.4         
4/30/15,9.48         
4/30/15,209.5         
4/30/15,24.3         
4/30/15,6.48         
5/3/17,32.448         
5/3/17,26.388         
5/3/17,373.47         
5/3/17,64.2         
5/3/17,8         
8/26/16,186.54         
4/11/14,87.08         
4/11/14,105.584         
4/11/14,217.44         
1/2/17,31.744         
1/2/17,5.432         
1/2/17,913.43         
1/2/17,372.144         
4/28/17,751.984         
1/30/17,604.768         
9/7/14,27.36         
9/7/14,20.56         
9/7/14,83.92         
6/11/16,902.712         
10/17/16,120.666         
12/27/14,4.984         
11/24/16,82.26         
11/10/16,29.74         
1/5/15,87.36         
1/5/15,56.16         
3/21/17,64.384         
11/12/15,64.784         
11/12/15,15.552         
11/12/15,223.888         
9/9/14,10.896         
3/17/16,84.784         
2/8/16,241.5         
11/26/16,59.97         
11/26/16,13.36         
9/4/17,11.808         
5/28/15,16.24         
5/28/15,77.55         
11/1/14,76.12         
12/27/16,17.184         
12/4/17,11.76         
12/23/17,27.46         
12/1/16,137.94         
12/1/16,111.15         
12/1/16,901.95         
12/1/16,366.009         
6/30/14,310.688         
9/3/14,7.68         
11/2/17,155.372         
4/13/15,10.744         
12/5/15,232.4         
12/5/15,164.646         
12/5/15,22.68         
2/1/16,105.52         
7/8/17,83.92         
7/8/17,141.9         
7/8/17,39.98         
7/8/17,28.91         
7/8/17,174.95         
12/11/15,110.528         
11/15/16,630.024         
5/9/16,27.86         
3/10/17,933.408         
12/17/16,51.84         
12/17/16,165.6         
4/6/17,106.32         
5/9/17,147.92         
5/9/17,104.28         
5/9/17,286.85         
5/9/17,66.96         
5/9/17,199.98         
10/12/17,45         
10/12/17,17.9         
10/12/17,40.48         
10/12/17,2154.9         
8/28/16,18.432         
10/2/15,10.944         
11/23/17,4.36         
11/12/17,62.352         
12/19/16,303.92         
3/30/14,129.3         
11/8/17,274.2         
9/14/14,6.048         
9/14/14,6.848         
9/14/14,9.96         
9/14/14,8.552         
9/20/15,45.584         
12/10/15,25.488         
5/28/14,136.96         
3/14/17,49.616         
12/8/16,10.584         
5/6/17,84.416         
3/6/16,431.94         
3/6/16,2.043         
3/6/16,68.238         
10/23/17,240.744         
10/23/17,35         
10/23/17,210.68         
10/23/17,637.896         
10/23/17,43.44         
10/23/17,2.22         
4/28/14,1679.96         
4/18/16,344.372         
4/18/16,1554.936         
4/18/16,127.88         
5/22/16,222.384         
5/28/17,106.869         
5/28/17,3.564         
8/25/14,25.68         
8/25/14,12.384         
8/30/14,25.3         
8/30/14,95.94         
9/3/15,7.5         
3/28/14,302.376         
5/10/15,46.688         
4/9/15,17.94         
4/9/15,370.14         
9/19/16,8.928         
11/11/16,2678.94         
4/23/17,387.136         
4/23/17,45.408         
4/23/17,77.952         
4/23/17,3         
10/22/15,9.952         
4/9/17,37.896         
4/9/17,65.584         
10/27/17,44.784         
10/30/15,1035.8         
12/18/17,5.76         
3/12/16,19.98         
7/21/14,35.98         
5/24/16,16.656         
2/11/17,20.7         
9/20/16,83.7         
9/24/17,199.8         
3/27/17,45.68         
3/27/17,110.96         
3/27/17,11.94         
2/2/16,8749.95         
2/2/16,36.4         
2/2/16,18.69         
7/7/17,5.94         
10/23/15,60.736         
10/23/15,479.976         
10/23/15,6.08         
12/2/16,165.6         
3/5/14,59.52         
3/5/14,479.97         
3/5/14,18.62         
3/5/14,49.632         
3/5/14,97.82         
3/1/15,15.984         
3/1/15,184.752         
2/20/14,12.96         
5/2/16,366.744         
3/8/16,8.856         
3/8/16,27.96         
3/8/16,146.352         
12/11/15,175.23         
12/11/15,125.99         
12/11/15,23         
12/22/16,25.584         
2/2/16,73.784         
6/5/17,20.736         
8/21/15,17.52         
8/21/15,35.76         
4/7/16,3.64         
6/4/17,30.336         
12/4/17,12.99         
12/4/17,182.22         
12/4/17,302.94         
1/11/16,54.992         
4/1/16,12.99         
9/21/17,55.86         
3/16/17,44.376         
3/16/17,51.264         
3/16/17,5.193         
3/16/17,159.984         
3/16/17,54.224         
11/10/17,241.424         
11/30/16,33.36         
11/30/16,13.76         
11/30/16,496.86         
11/30/16,389.97         
1/13/15,9.82         
5/16/14,56.4         
6/7/15,18.312         
6/7/15,25.92         
6/7/15,8.016         
3/9/17,479.984         
3/9/17,30.84         
12/22/15,33.568         
12/22/15,422.625         
8/6/14,199.98         
3/27/16,20.24         
3/27/16,39.92         
3/27/16,32.54         
12/5/15,39         
12/5/15,12.6         
9/11/15,24.64         
7/17/15,6.264         
7/17/15,14.432         
5/30/14,719.976         
11/13/17,239.92         
12/9/16,1056.86         
3/22/15,447.944         
3/22/15,150.408         
12/23/16,453.576         
12/23/16,45.36         
12/23/16,287.88         
12/23/16,131.88         
12/23/16,2.328         
4/2/16,1454.9         
4/30/17,4.842         
4/30/17,220.704         
11/17/16,67.176         
11/17/16,15.232         
11/10/16,31.104         
12/6/16,968.744         
12/6/16,222.352         
12/6/16,479.984         
4/3/16,10.272         
11/28/14,998.85         
10/20/15,24.56         
9/19/14,5.67         
8/27/17,14.336         
7/3/17,102.3         
12/22/17,607.52         
12/22/17,31.16         
12/27/16,2.61         
5/20/14,10.332         
5/20/14,10.368         
5/20/14,20.784         
5/20/14,66.96         
2/4/14,17.248         
12/9/17,11.088         
7/11/17,1287.45         
7/11/17,168.1         
5/15/15,51.968         
1/29/17,4.768         
9/29/17,7.98         
4/23/17,18.688         
4/23/17,11.664         
11/9/17,191.976         
11/9/17,499.168         
5/5/14,11.88         
5/5/14,35.44         
10/27/16,67.136         
11/26/14,4.32         
11/26/14,14.94         
11/26/14,40.54         
11/26/14,7.312         
12/31/14,475.944         
1/3/16,30.08         
1/3/16,165.6         
1/3/16,180.96         
8/18/17,23.18         
6/4/14,56.96         
6/4/14,15.56         
6/4/14,353.568         
6/4/14,13.96         
11/13/17,82.95         
1/28/16,39.68         
11/9/16,479.97         
9/10/16,7.38         
9/10/16,14.256         
9/10/16,81.98         
9/10/16,39.624         
3/3/17,399.672         
9/8/17,65.12         
11/6/17,30.56         
5/13/17,20.768         
11/27/16,39.808         
11/13/15,121.104         
11/13/15,111.96         
12/8/15,15.696         
9/7/15,70.26         
9/7/15,90         
9/7/15,6.096         
9/7/15,481.176         
9/7/15,7.24         
7/28/16,177.45         
7/28/16,1369.764         
7/28/16,9.48         
8/25/17,130.98         
4/30/14,174.95         
4/30/14,826         
4/27/17,139.58         
7/23/17,399.95         
12/13/14,12.39         
1/12/17,760.98         
12/2/17,67.86         
11/8/15,31.504         
11/8/15,5.04         
11/8/15,39.879         
11/8/15,4.712         
11/25/16,194.352         
12/5/15,97.424         
7/29/16,704.76         
7/29/16,27.396         
9/13/14,5.7         
9/13/14,14.19         
9/13/14,7.3         
9/13/14,199.98         
9/13/14,144.96         
9/13/14,118         
9/13/14,48.94         
9/13/14,22.66         
6/21/16,0.836         
9/3/16,30.96         
11/25/17,723.92         
5/12/15,21.968         
5/12/15,619.152         
5/12/15,127.904         
3/30/17,94.2         
11/17/16,49.5         
12/30/16,16.52         
12/22/16,55.36         
12/22/16,11.56         
12/20/15,17.12         
12/27/14,182.352         
12/27/14,118.16         
2/16/17,18.368         
2/16/17,600.558         
2/16/17,50.352         
2/16/17,28.032         
2/16/17,7.692         
10/24/17,517.405         
9/2/16,8.608         
9/2/16,159.56         
12/1/16,2104.55         
12/1/16,40.7         
11/5/14,47.79         
11/25/17,5.16         
12/16/16,21.21         
11/14/17,96.36         
6/26/16,231.72         
6/26/16,17.9         
6/26/16,12.48         
12/26/14,8.016         
8/14/16,259.896         
8/14/16,247.188         
8/14/16,279.96         
10/24/16,450         
8/23/14,19.44         
9/15/17,300.904         
6/15/17,239.976         
6/15/17,31.168         
6/15/17,120.96         
6/15/17,2239.936         
6/15/17,76.608         
6/15/17,142.776         
6/15/17,91.36         
3/1/15,3.552         
7/23/16,115.136         
10/1/14,4.71         
9/8/14,172.764         
9/8/14,3.52         
11/16/14,79.968         
11/16/14,305.9745         
11/16/14,344.91         
3/3/14,626.352         
12/3/15,359.499         
7/11/17,71.952         
7/11/17,29.8         
11/16/17,1.824         
6/12/16,64.384         
6/12/16,6.984         
6/12/16,11.264         
6/12/16,15.552         
6/12/16,379.372         
6/12/16,67.536         
6/12/16,1.524         
12/29/16,37.408         
12/29/16,25.344         
3/18/17,46.2         
12/27/15,4.728         
12/27/15,53.352         
12/27/15,131.104         
12/27/15,22.512         
12/27/15,72.744         
7/31/15,52.59         
6/27/17,19.44         
6/27/17,126.3         
6/27/17,1287.45         
2/7/14,64.96         
9/4/16,535.41         
4/6/17,8.1         
12/8/17,13.248         
12/8/17,83.988         
7/24/16,73.2         
11/9/15,10.74         
10/2/15,11.032         
10/2/15,53.04         
11/22/15,17.12         
11/22/15,59.94         
2/2/17,210.58         
2/2/17,30.96         
2/2/17,239.984         
6/16/15,3050.376         
6/16/15,133.98         
5/5/16,93.248         
5/5/16,177.48         
9/9/17,17.712         
9/9/17,4.86         
9/9/17,6.258         
7/22/16,37.68         
7/22/16,51.84         
7/22/16,27.42         
7/22/16,5.4         
1/31/16,1270.99         
1/31/16,125.36         
12/29/16,14.03         
12/29/16,27.96         
11/21/15,5.344         
11/21/15,1.696         
11/21/15,24.588         
11/21/15,7.98         
10/5/15,288         
9/12/16,146.952         
9/12/16,83.136         
9/14/17,942.784         
9/14/17,74.352         
2/23/15,26.88         
2/23/15,10.896         
12/5/16,3.536         
7/2/16,528.43         
7/2/16,41.472         
12/13/17,287.976         
3/20/15,29.304         
3/1/15,55.328         
3/1/15,1227.9984         
9/15/16,20.416         
9/15/16,1128.39         
3/17/17,4.608         
5/28/17,195.96         
5/28/17,15.552         
5/28/17,271.968         
6/15/17,698.352         
6/15/17,77.728         
9/6/15,46.62         
3/18/17,537.544         
12/19/14,14.62         
12/19/14,22.55         
12/19/14,583.8         
12/19/14,211.168         
7/7/16,12.96         
7/7/16,45.98         
4/6/16,1294.75         
5/8/14,1799.97         
11/23/17,10.688         
11/10/16,221.98         
11/10/16,341.96         
12/31/14,34.77         
12/31/14,18.9         
8/19/17,102.72         
9/12/16,40.48         
10/26/17,33.282         
10/26/17,118.65         
10/26/17,14.76         
5/30/17,37.52         
3/8/16,207.144         
3/8/16,13.9         
7/26/15,266.352         
11/23/15,307.98         
11/23/15,44.1         
11/23/15,13.12         
11/23/15,16.56         
11/23/15,38.88         
11/28/15,335.52         
11/3/17,959.984         
11/3/17,4.086         
11/3/17,55.984         
11/3/17,10.688         
3/21/17,8.856         
12/19/15,6.912         
4/2/14,26.72         
4/2/14,33.488         
6/5/15,10.56         
10/6/14,386.34         
8/21/16,33.44         
11/15/15,39.96         
6/22/15,1217.568         
9/24/17,15.51         
9/24/17,89.9         
9/24/17,14.28         
9/24/17,12.72         
9/24/17,15.75         
4/6/14,70.95         
4/6/14,65.568         
4/6/14,299.97         
2/9/16,89.97         
2/9/16,31.86         
11/18/14,67.15         
12/18/17,7.236         
12/18/17,4.824         
12/18/17,91.36         
12/18/17,130.112         
7/2/15,74.24         
7/2/15,159.84         
7/2/15,2.892         
7/2/15,9.392         
10/8/14,123.92         
9/22/15,55.6         
9/22/15,617.976         
12/24/17,21.312         
10/13/17,209.94         
10/13/17,31.984         
10/13/17,5083.96         
8/20/17,35.96         
9/11/15,31.05         
9/11/15,8.92         
9/11/15,209.6         
9/11/15,111.04         
9/11/15,38.88         
12/20/15,36.27         
9/20/14,493.43         
9/20/14,11.12         
11/4/16,686.4         
12/1/17,15.92         
12/1/17,70.68         
12/1/17,541.24         
10/10/14,101.994         
10/10/14,18.264         
11/14/17,21.99         
8/13/16,185.376         
8/13/16,58.924         
9/17/17,480         
9/17/17,34.05         
3/23/15,192.72         
3/23/15,239.97         
6/30/16,50.12         
10/20/17,15.984         
10/20/17,14.352         
8/25/14,6.528         
8/25/14,2.862         
8/25/14,20.856         
7/27/14,276.28         
12/1/17,629.64         
10/17/16,449.97         
10/17/16,1927.59         
9/16/16,121.78         
12/1/15,2676.672         
8/5/14,489.23         
8/15/16,312.03         
8/15/16,17.94         
8/15/16,165.6         
8/15/16,37.52         
8/7/15,494.97         
8/7/15,25.06         
5/31/16,32.064         
5/31/16,18.496         
5/31/16,191.079         
5/31/16,10.368         
7/1/16,30.53         
7/1/16,30.84         
7/1/16,75.06         
12/18/16,66.976         
1/26/15,182.72         
10/28/17,21.93         
11/4/17,95.976         
11/4/17,143.928         
11/4/17,3.564         
11/4/17,4.928         
5/9/16,856.656         
5/9/16,13.184         
5/9/16,48.784         
5/9/16,76.64         
5/9/16,18.528         
4/2/14,177.68         
4/28/14,159.98         
10/4/16,52.68         
10/4/16,11.568         
6/11/17,4.572         
1/30/16,1439.968         
1/30/16,1.728         
1/30/16,626.1         
9/27/15,99.2         
4/13/15,609.98         
4/13/15,211.372         
4/13/15,239.976         
12/18/17,99.95         
12/18/17,29.34         
3/14/16,16.74         
8/27/17,12.672         
8/27/17,1119.888         
12/17/15,204.85         
12/17/15,135.984         
12/17/15,16.4         
12/17/15,92.96         
8/22/14,7.632         
11/3/16,4.158         
11/3/16,179.991         
10/10/17,239.358         
12/7/14,164.88         
11/15/14,10.95         
12/24/17,19.44         
12/24/17,12.3         
12/24/14,13.97         
12/22/17,934.956         
12/22/17,46.864         
12/22/17,26.16         
12/22/17,23.128         
12/22/17,59.24         
8/8/14,155.456         
9/20/14,8.56         
12/25/17,21         
12/25/17,120         
11/25/17,299.96         
11/25/17,67.84         
11/25/17,853.93         
11/25/17,18.688         
11/5/16,273.96         
11/5/16,89.97         
11/5/16,756.8         
11/6/17,1.248         
11/3/16,72         
11/3/16,470.155         
12/30/14,39.128         
12/2/17,19.728         
12/2/17,151.188         
3/24/17,271.764         
11/19/14,47.496         
4/25/17,344.981         
11/23/17,36.288         
11/23/17,78.304         
11/23/17,127.785         
11/23/17,6.104         
11/3/14,5.76         
10/19/15,1.72         
2/6/14,8.952         
3/6/16,2.334         
3/6/16,1.728         
3/6/16,159.04         
3/6/16,145.98         
12/3/15,77.952         
12/3/15,95.97         
12/3/15,105.584         
12/3/15,9.344         
12/24/15,9.68         
12/24/15,4899.93         
10/1/17,104.75         
10/16/17,18.528         
10/16/17,1875.258         
8/15/14,91.36         
8/15/14,152.24         
11/11/17,35.184         
3/20/17,56.704         
3/20/17,274.064         
5/13/17,458.43         
6/22/14,8.226         
12/2/14,5.95         
12/2/14,15.24         
4/5/15,239.94         
4/5/15,23.84         
11/18/17,92.52         
11/18/17,37.76         
11/18/17,7.38         
11/18/17,5.82         
7/12/17,3.816         
5/19/17,26.16         
12/20/15,100.8         
2/21/16,135.8         
3/18/17,13.9         
3/18/17,19.4         
12/17/16,13.488         
12/17/16,11.416         
3/26/16,17.64         
3/26/16,17.04         
12/16/14,99.98         
12/16/14,29.46         
11/15/15,166.92         
8/22/16,98.328         
6/29/15,117.882         
6/26/16,20.97         
6/26/16,139.96         
6/26/16,37.74         
9/17/16,14.82         
9/17/16,191.82         
7/18/14,13.904         
9/1/17,314.6         
9/1/17,283.56         
6/22/17,487.96         
9/2/14,1793.98         
10/1/15,2.992         
10/1/15,108.768         
4/7/15,25.92         
4/7/15,22.58         
11/21/17,55.176         
12/17/16,9892.74         
9/19/14,73.915         
9/28/14,337.088         
9/22/15,61.44         
11/7/16,479.97         
12/16/17,5.984         
12/16/17,189.95         
12/16/17,149.95         
12/16/17,29.95         
12/16/17,44.4         
9/21/14,66.03         
5/18/15,10.86         
3/26/14,3.36         
3/26/14,27.936         
3/26/14,28.784         
9/22/17,21.96         
9/12/15,21.98         
11/2/15,2621.322         
10/20/15,74.76         
10/20/15,364.776         
6/14/16,1115.17         
11/20/15,89.696         
11/20/15,50.12         
2/28/16,36.48         
10/14/14,322.192         
10/14/14,2.946         
10/14/14,19.136         
5/26/17,23.08         
2/4/16,90.48         
9/2/16,215.976         
9/2/16,65.94         
12/4/17,11.352         
6/12/15,24.56         
9/4/16,16.56         
9/4/16,279.95         
4/21/14,828.84         
11/5/15,7.218         
11/5/15,27.2         
11/3/14,89.97         
2/16/16,318.08         
2/16/16,5.8         
9/11/17,143.952         
9/11/17,19.44         
11/2/17,5.56         
2/6/15,146.73         
2/6/15,29.9         
9/10/16,276.784         
9/26/16,93.032         
9/26/16,454.965         
12/15/15,246.168         
9/17/16,295.4         
10/13/17,348.56         
6/28/15,15.552         
6/28/15,482.94         
6/1/15,299.98         
6/1/15,403.68         
6/1/15,41.9         
6/1/15,28.91         
4/12/14,32.4         
10/12/17,369.544         
10/12/17,10.368         
10/12/17,791.88         
11/7/15,23.64         
11/7/15,84.784         
11/7/15,64.96         
11/7/15,32.06         
11/7/15,177.648         
11/7/15,287.91         
5/25/15,22.368         
5/25/15,32.368         
5/25/15,207.984         
10/13/14,36.4         
10/13/14,22.96         
10/13/14,315.2         
10/13/14,15.18         
2/7/16,623.96         
1/19/17,429.6         
1/19/17,31.968         
1/19/17,887.271         
1/19/17,21.696         
6/6/16,22.05         
6/6/16,99.9         
3/18/17,90.86         
11/24/17,7.78         
11/26/16,78.759         
8/18/16,9.552         
8/18/16,5.344         
11/28/15,8.28         
5/25/17,50.136         
9/4/17,88.074         
3/24/16,301.47         
3/24/16,18.656         
5/28/17,27.46         
5/28/17,125.13         
8/31/15,555.96         
4/12/16,129.552         
4/12/16,51.984         
4/12/16,10.272         
2/2/14,18.336         
2/2/14,180.96         
9/2/14,475.944         
9/30/17,159.98         
9/5/16,43.6         
5/20/17,8.288         
5/20/17,1123.128         
5/20/17,64.9         
9/20/15,2.808         
1/23/16,99.98         
1/23/16,8.04         
1/23/16,1564.29         
6/1/14,138.56         
6/1/14,65.52         
9/24/15,14.576         
9/24/15,23.2         
9/24/15,16.464         
8/1/16,19.312         
1/23/14,40.08         
8/4/14,101.96         
8/4/14,259.74         
8/4/14,255.42         
8/9/16,4.338         
8/9/16,11.88         
12/8/16,405.86         
12/8/16,680.01         
6/8/15,2.376         
6/8/15,143.128         
6/24/16,4476.8         
6/24/16,104.85         
6/24/16,241.44         
3/15/16,319.76         
3/15/16,45.68         
12/1/16,31.96         
12/1/16,47.9         
12/1/16,1112.94         
12/1/16,22.92         
6/12/17,71.976         
6/12/17,19.44         
3/19/16,31.086         
11/14/16,13.98         
11/14/16,23.65         
8/7/17,707.88         
8/7/17,11.952         
8/7/17,31.128         
8/7/17,55.76         
8/7/17,24.56         
8/7/17,51.75         
8/7/17,207.184         
8/7/17,1473.1         
8/21/15,3.488         
8/21/15,21.728         
8/21/15,663.072         
8/21/15,99.588         
8/21/15,49.568         
11/2/15,29.372         
11/2/15,344.704         
11/30/14,47.992         
11/30/14,102.24         
5/10/14,39.96         
5/10/14,1432         
5/10/14,41.04         
5/10/14,256.784         
10/17/16,120.98         
10/17/16,315.98         
10/30/16,28.752         
10/30/16,114.95         
12/1/16,23.04         
4/21/16,15.48         
4/21/16,51.84         
8/3/17,39.816         
8/3/17,16.06         
12/11/17,7.28         
12/11/17,5.4         
3/14/15,19.44         
12/8/14,39.88         
12/8/14,79.44         
9/30/17,20.664         
11/21/16,32.4         
11/24/17,13.762         
11/14/17,15.28         
8/16/15,44.688         
8/16/15,301.47         
10/13/17,11.07         
10/13/17,1504.52         
10/13/17,25.92         
11/4/17,7.536         
11/4/17,1.408         
11/4/17,4.144         
11/4/17,52.752         
3/19/17,381.36         
11/3/14,6.72         
7/23/17,15.192         
7/23/17,58.32         
12/27/14,946.764         
9/2/16,94.68         
9/2/16,23.67         
9/2/16,1091.168         
9/2/16,18.69         
9/2/16,568.728         
9/2/16,7.312         
2/11/17,147.568         
10/27/17,56.784         
10/27/17,5.607         
10/27/17,6.576         
7/9/14,14.304         
7/9/14,119.833         
7/9/14,5.56         
7/9/14,32.4         
5/22/17,9.84         
5/22/17,2.78         
11/10/16,3.64         
11/10/16,881.93         
12/2/16,115.84         
3/2/17,107.648         
9/23/17,199.95         
9/23/17,12.96         
2/11/14,60.89         
2/11/14,14.94         
2/11/14,9.64         
2/11/14,332.94         
2/11/14,51.9         
2/11/14,64.96         
11/11/17,25.5         
9/2/17,215.976         
10/9/15,389.97         
10/9/15,269.91         
11/24/17,11.673         
11/24/17,64.848         
2/8/14,14.56         
9/25/15,102.582         
9/25/15,20.04         
8/21/17,32.088         
8/21/17,4305.552         
5/12/16,10.02         
5/12/16,631.96         
9/2/17,1577.94         
10/10/14,255.85         
5/26/16,184.704         
5/26/16,47.92         
12/1/17,15.936         
12/1/17,8.001         
12/1/17,398.972         
9/20/16,163.88         
9/11/17,67.9         
12/30/16,72.224         
9/2/17,11.696         
11/18/14,392.94         
11/21/15,18.176         
6/19/17,6.888         
6/19/17,457.485         
11/30/17,1079.316         
4/23/14,48.91         
9/23/14,9.84         
9/23/14,34.5         
3/2/17,0.556         
11/17/17,43.8         
5/28/17,13.872         
5/28/17,115.96         
4/18/15,41.424         
4/18/15,244.768         
4/18/15,74.352         
4/18/15,4.312         
4/18/15,56.686         
4/18/15,97.968         
4/18/15,7.872         
4/18/15,15.552         
4/18/15,1.476         
9/19/15,8.4         
3/25/14,6.56         
3/25/14,14.88         
3/25/14,45.48         
3/25/14,25.44         
8/26/16,146.688         
3/6/17,4.928         
3/6/17,63.488         
11/11/15,418.32         
11/11/15,123.858         
4/5/16,118.782         
4/5/16,769.184         
2/21/17,47.904         
7/20/17,13.36         
7/20/17,163.764         
7/20/17,183.92         
11/4/16,11.376         
11/4/16,66.112         
9/23/17,211.04         
9/23/17,594.816         
9/23/17,72.96         
9/7/17,80.96         
9/7/17,455.712         
9/7/17,25.98         
11/28/15,45.28         
11/12/15,15.56         
9/29/16,859.2         
9/11/17,195.68         
9/11/17,14.2         
5/1/17,314.352         
5/1/17,4.608         
9/16/17,17.9         
10/19/14,2.992         
10/19/14,20.064         
10/19/14,146.73         
10/19/14,18.75         
10/19/14,117.576         
3/13/16,51.184         
2/17/17,455.97         
2/17/17,5.715         
2/17/17,57.594         
2/17/17,30.144         
2/17/17,899.43         
12/22/16,842.72         
12/22/16,41.96         
9/23/16,13.216         
9/23/16,184.752         
9/24/17,520.464         
9/24/17,11.424         
12/1/15,19.44         
12/1/15,3.64         
12/1/15,18.54         
1/25/16,43.12         
1/25/16,313.722         
1/25/16,45.98         
1/25/16,428.68         
3/21/17,30.576         
3/21/17,13.02         
3/21/17,22.14         
3/21/17,359.32         
8/22/14,11.56         
6/8/14,68.48         
6/8/14,1676.88         
4/7/16,37.94         
11/7/17,272.97         
5/29/15,41.568         
5/29/15,317.058         
5/29/15,8.04         
5/7/17,419.944         
6/5/16,61.38         
12/14/15,50         
12/25/17,31.8         
12/17/17,32.56         
5/10/16,7.072         
12/23/14,45.528         
12/23/14,64.784         
12/23/14,424.272         
12/23/14,1.344         
12/23/14,83.92         
8/11/17,25.92         
8/27/17,120.576         
1/19/17,79.92         
1/19/17,12.28         
1/19/17,542.94         
1/19/17,2.04         
6/19/15,228.92         
3/13/17,7.992         
10/25/15,582.336         
9/20/14,629.95         
9/20/14,631.782         
9/20/14,801.568         
9/20/14,75.18         
9/20/14,30.98         
9/20/14,1349.91         
11/11/16,14.112         
9/16/15,31.12         
6/24/14,4.272         
8/12/16,209.148         
8/12/16,1591.02         
4/13/17,7.92         
3/14/14,574.91         
3/14/14,8.448         
9/22/17,1071         
9/22/17,12.07         
12/10/17,3.273         
12/10/17,87.92         
3/10/16,104.696         
1/27/15,2803.92         
9/26/16,6.816         
10/18/15,249.584         
10/18/15,17.94         
10/18/15,10.11         
10/27/14,10.368         
10/27/14,11.952         
